person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
1210;0;1;MOBIITI:Quay:113754.link:224563;MOBIITI:Quay:113764.link:4752;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348600;;MOBIITI:StopPlace:78655;MOBIITI:StopPlace:78659;bus
1210;1;4;MOBIITI:Quay:113775.link:782;MOBIITI:Quay:113755.link:224561;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348546;;MOBIITI:StopPlace:78665;MOBIITI:StopPlace:78655;bus
1211;0;1;MOBIITI:Quay:114194.link:10378;MOBIITI:Quay:113819.link:32658;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350289;;MOBIITI:StopPlace:78877;MOBIITI:StopPlace:78683;bus
1211;0;3;MOBIITI:Quay:113809.link:159752;MOBIITI:Quay:114541.link:92341;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79073;bus
1211;1;6;MOBIITI:Quay:114542.link:92346;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360496;;MOBIITI:StopPlace:79073;MOBIITI:StopPlace:78683;bus
1211;1;8;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:114119.link:83607;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351499;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78838;bus
121248;1;2;MOBIITI:Quay:113817.link:64325;MOBIITI:Quay:114102.link:104144;CA_LA_ROCHELLE:Line:358;CA_LA_ROCHELLE:VehicleJourney:C3361418;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78830;bus
121248;1;4;MOBIITI:Quay:114102.link:2404;MOBIITI:Quay:114518.link:197786;CA_LA_ROCHELLE:Line:332;CA_LA_ROCHELLE:VehicleJourney:C3323577;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:79058;bus
121249;0;1;MOBIITI:Quay:114517.link:197785;MOBIITI:Quay:114101.link:2403;CA_LA_ROCHELLE:Line:332;CA_LA_ROCHELLE:VehicleJourney:C3323572;;MOBIITI:StopPlace:79058;MOBIITI:StopPlace:78830;bus
121249;0;3;MOBIITI:Quay:114101.link:2404;MOBIITI:Quay:113803.link:153999;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319140;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:78680;bus
121249;0;5;MOBIITI:Quay:113804.link:125310;MOBIITI:Quay:114221.link:128970;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351478;;MOBIITI:StopPlace:78680;MOBIITI:StopPlace:78891;bus
121315;1;2;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348569;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78683;bus
121315;1;4;MOBIITI:Quay:113817.link:64325;MOBIITI:Quay:114102.link:104144;CA_LA_ROCHELLE:Line:358;CA_LA_ROCHELLE:VehicleJourney:C3361418;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78830;bus
121315;1;6;MOBIITI:Quay:114102.link:2404;MOBIITI:Quay:114518.link:197786;CA_LA_ROCHELLE:Line:332;CA_LA_ROCHELLE:VehicleJourney:C3323577;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:79058;bus
121642;0;1;MOBIITI:Quay:114149.link:101579;MOBIITI:Quay:113803.link:153999;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352604;;MOBIITI:StopPlace:78854;MOBIITI:StopPlace:78680;bus
121642;0;3;MOBIITI:Quay:113803.link:153999;MOBIITI:Quay:114655.link:163161;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350281;;MOBIITI:StopPlace:78680;MOBIITI:StopPlace:79138;bus
121642;1;6;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113830.link:166164;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348512;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78687;bus
121642;1;8;MOBIITI:Quay:113830.link:166164;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352612;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78860;bus
121736;1;2;MOBIITI:Quay:114161.link:101573;MOBIITI:Quay:113828.link:166175;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352603;;MOBIITI:StopPlace:78860;MOBIITI:StopPlace:78687;bus
121736;3;6;MOBIITI:Quay:113841.link:94712;MOBIITI:Quay:113798.link:108043;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351452;;MOBIITI:StopPlace:78693;MOBIITI:StopPlace:78677;bus
121736;4;9;MOBIITI:Quay:113839.link:129840;MOBIITI:Quay:113830.link:166164;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348657;;MOBIITI:StopPlace:78692;MOBIITI:StopPlace:78687;bus
121736;4;11;MOBIITI:Quay:113830.link:166164;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352619;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78860;bus
122200;1;2;MOBIITI:Quay:113830.link:166164;MOBIITI:Quay:114103.link:2405;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319132;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78830;bus
122200;1;4;MOBIITI:Quay:114103.link:2405;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:324;CA_LA_ROCHELLE:VehicleJourney:C3364233;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:78860;bus
122234;0;1;MOBIITI:Quay:114161.link:101573;MOBIITI:Quay:113803.link:153999;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352616;;MOBIITI:StopPlace:78860;MOBIITI:StopPlace:78680;bus
122234;0;3;MOBIITI:Quay:113804.link:125310;MOBIITI:Quay:113826.link:38284;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360849;;MOBIITI:StopPlace:78680;MOBIITI:StopPlace:78686;bus
122477;0;1;MOBIITI:Quay:114161.link:101573;MOBIITI:Quay:114145.link:114177;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352602;;MOBIITI:StopPlace:78860;MOBIITI:StopPlace:78851;bus
122477;0;3;MOBIITI:Quay:114145.link:114177;MOBIITI:Quay:114441.link:13891;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3352255;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:79012;bus
122477;3;8;MOBIITI:Quay:114444.link:121609;MOBIITI:Quay:114144.link:114176;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79014;MOBIITI:StopPlace:78851;bus
122477;3;10;MOBIITI:Quay:114144.link:147092;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352619;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:78860;bus
12268;0;1;MOBIITI:Quay:114302.link:226261;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360787;;MOBIITI:StopPlace:78935;MOBIITI:StopPlace:78852;bus
12268;1;4;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114301.link:140399;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360857;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:78935;bus
122730;1;2;MOBIITI:Quay:114440.link:16800;MOBIITI:Quay:114144.link:114176;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:79012;MOBIITI:StopPlace:78851;bus
122730;1;4;MOBIITI:Quay:114144.link:147092;MOBIITI:Quay:114148.link:101582;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352613;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:78854;bus
122829;0;1;MOBIITI:Quay:114161.link:101573;MOBIITI:Quay:114101.link:2404;CA_LA_ROCHELLE:Line:324;CA_LA_ROCHELLE:VehicleJourney:C3364229;;MOBIITI:StopPlace:78860;MOBIITI:StopPlace:78830;bus
122829;0;3;MOBIITI:Quay:114101.link:2404;MOBIITI:Quay:113841.link:94712;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319140;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:78693;bus
122829;2;7;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352613;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:78860;bus
122918;0;1;MOBIITI:Quay:114161.link:101573;MOBIITI:Quay:113828.link:166175;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352604;;MOBIITI:StopPlace:78860;MOBIITI:StopPlace:78687;bus
122918;3;6;MOBIITI:Quay:113830.link:166164;MOBIITI:Quay:114103.link:2405;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319132;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78830;bus
122918;3;8;MOBIITI:Quay:114103.link:2405;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:324;CA_LA_ROCHELLE:VehicleJourney:C3364233;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:78860;bus
123239;0;1;MOBIITI:Quay:114149.link:101579;MOBIITI:Quay:114101.link:2404;CA_LA_ROCHELLE:Line:324;CA_LA_ROCHELLE:VehicleJourney:C3364229;;MOBIITI:StopPlace:78854;MOBIITI:StopPlace:78830;bus
123239;0;3;MOBIITI:Quay:114101.link:2404;MOBIITI:Quay:114145.link:114177;CA_LA_ROCHELLE:Line:17;CA_LA_ROCHELLE:VehicleJourney:C3352596;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:78851;bus
123239;0;5;MOBIITI:Quay:114145.link:114177;MOBIITI:Quay:114442.link:13922;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351733;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:79013;bus
123239;1;8;MOBIITI:Quay:114439.link:94434;MOBIITI:Quay:114144.link:114176;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79011;MOBIITI:StopPlace:78851;bus
123239;1;10;MOBIITI:Quay:114144.link:147092;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352613;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:78860;bus
123242;1;2;MOBIITI:Quay:114150.link:120283;MOBIITI:Quay:114161.link:101573;CA_LA_ROCHELLE:Line:401;CA_LA_ROCHELLE:VehicleJourney:C3361424;;MOBIITI:StopPlace:78855;MOBIITI:StopPlace:78860;bus
123401;3;4;MOBIITI:Quay:114580.link:97524;MOBIITI:Quay:114156.link:53392;CA_LA_ROCHELLE:Line:330;CA_LA_ROCHELLE:VehicleJourney:C3364216;;MOBIITI:StopPlace:79094;MOBIITI:StopPlace:78858;bus
123401;3;6;MOBIITI:Quay:114156.link:53392;MOBIITI:Quay:114159.link:120581;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352607;;MOBIITI:StopPlace:78858;MOBIITI:StopPlace:78859;bus
123401;4;9;MOBIITI:Quay:114168.link:3468;MOBIITI:Quay:114149.link:101579;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352617;;MOBIITI:StopPlace:78864;MOBIITI:StopPlace:78854;bus
123436;1;2;MOBIITI:Quay:114132.link:77124;MOBIITI:Quay:114092.link:160034;CA_LA_ROCHELLE:Line:17;CA_LA_ROCHELLE:VehicleJourney:C3352598;;MOBIITI:StopPlace:78845;MOBIITI:StopPlace:78825;bus
123436;1;4;MOBIITI:Quay:114091.link:159157;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352614;;MOBIITI:StopPlace:78825;MOBIITI:StopPlace:78860;bus
123438;0;1;MOBIITI:Quay:114161.link:101573;MOBIITI:Quay:114112.link:25014;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352603;;MOBIITI:StopPlace:78860;MOBIITI:StopPlace:78835;bus
123438;3;6;MOBIITI:Quay:114111.link:25079;MOBIITI:Quay:114160.link:101576;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352618;;MOBIITI:StopPlace:78835;MOBIITI:StopPlace:78860;bus
123453;0;1;MOBIITI:Quay:114149.link:101579;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352604;;MOBIITI:StopPlace:78854;MOBIITI:StopPlace:78852;bus
123453;0;3;MOBIITI:Quay:114547.link:157299;MOBIITI:Quay:114530.link:24463;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360394;;MOBIITI:StopPlace:79076;MOBIITI:StopPlace:79067;bus
12558;0;1;MOBIITI:Quay:114635.link:152080;MOBIITI:Quay:114660.link:37913;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350279;;MOBIITI:StopPlace:79128;MOBIITI:StopPlace:79140;bus
12558;2;5;MOBIITI:Quay:114659.link:37912;MOBIITI:Quay:114636.link:152079;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350295;;MOBIITI:StopPlace:79140;MOBIITI:StopPlace:79128;bus
12701;0;1;MOBIITI:Quay:114423.link:142310;MOBIITI:Quay:113841.link:94712;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319096;;MOBIITI:StopPlace:79003;MOBIITI:StopPlace:78693;bus
12701;0;3;MOBIITI:Quay:113841.link:94712;MOBIITI:Quay:113802.link:68238;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348506;;MOBIITI:StopPlace:78693;MOBIITI:StopPlace:78679;bus
12701;1;6;MOBIITI:Quay:114626.link:132242;MOBIITI:Quay:114610.link:57233;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350393;;MOBIITI:StopPlace:79123;MOBIITI:StopPlace:79113;bus
12701;1;8;MOBIITI:Quay:114610.link:57233;MOBIITI:Quay:114406.link:53542;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322145;;MOBIITI:StopPlace:79113;MOBIITI:StopPlace:78993;bus
12759;3;8;MOBIITI:Quay:114623.link:95540;MOBIITI:Quay:113819.link:32658;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350289;;MOBIITI:StopPlace:79121;MOBIITI:StopPlace:78683;bus
12759;3;10;MOBIITI:Quay:113809.link:159752;MOBIITI:Quay:114541.link:92341;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79073;bus
12759;4;13;MOBIITI:Quay:114531.link:92344;MOBIITI:Quay:113788.link:61433;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360614;;MOBIITI:StopPlace:79067;MOBIITI:StopPlace:78671;bus
12759;4;15;MOBIITI:Quay:113788.link:50021;MOBIITI:Quay:113832.link:170081;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348658;;MOBIITI:StopPlace:78671;MOBIITI:StopPlace:78688;bus
12976;1;2;MOBIITI:Quay:114298.link:53506;MOBIITI:Quay:114288.link:226260;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360803;;MOBIITI:StopPlace:78932;MOBIITI:StopPlace:78926;bus
13190;0;1;MOBIITI:Quay:114706.link:88960;MOBIITI:Quay:113819.link:63858;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322100;;MOBIITI:StopPlace:79165;MOBIITI:StopPlace:78683;bus
13190;0;3;MOBIITI:Quay:113809.link:159752;MOBIITI:Quay:113854.link:172866;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360410;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78703;bus
131967;0;1;MOBIITI:Quay:113825.link:47400;MOBIITI:Quay:113752.link:165077;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348598;;MOBIITI:StopPlace:78685;MOBIITI:StopPlace:78653;bus
131967;0;3;MOBIITI:Quay:113752.link:90136;MOBIITI:Quay:113777.link:202450;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348656;;MOBIITI:StopPlace:78653;MOBIITI:StopPlace:78666;bus
13284;0;1;MOBIITI:Quay:113806.link:63199;MOBIITI:Quay:113819.link:159752;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348538;;MOBIITI:StopPlace:78681;MOBIITI:StopPlace:78683;bus
13284;0;3;MOBIITI:Quay:113814.link:198091;MOBIITI:Quay:114078.link:109154;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352425;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78818;bus
13431;1;2;MOBIITI:Quay:113833.link:122110;MOBIITI:Quay:113754.link:224563;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348501;;MOBIITI:StopPlace:78688;MOBIITI:StopPlace:78655;bus
134753;0;1;MOBIITI:Quay:114059.link:6152;MOBIITI:Quay:114089.link:153950;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352409;;MOBIITI:StopPlace:78808;MOBIITI:StopPlace:78824;bus
134753;0;3;MOBIITI:Quay:114089.link:153950;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351742;;MOBIITI:StopPlace:78824;MOBIITI:StopPlace:79074;bus
134753;1;6;MOBIITI:Quay:114543.link:145196;MOBIITI:Quay:114090.link:50597;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79074;MOBIITI:StopPlace:78824;bus
134753;1;8;MOBIITI:Quay:114090.link:50597;MOBIITI:Quay:114059.link:6153;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352435;;MOBIITI:StopPlace:78824;MOBIITI:StopPlace:78808;bus
13507;0;1;MOBIITI:Quay:114706.link:88960;MOBIITI:Quay:113819.link:63858;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322113;;MOBIITI:StopPlace:79165;MOBIITI:StopPlace:78683;bus
13507;0;3;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114217.link:35937;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351403;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78889;bus
13507;1;6;MOBIITI:Quay:114218.link:188377;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351499;;MOBIITI:StopPlace:78889;MOBIITI:StopPlace:78683;bus
13507;1;8;MOBIITI:Quay:113820.link:63858;MOBIITI:Quay:114707.link:91216;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322129;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79165;bus
13509;2;3;MOBIITI:Quay:114109.link:114583;MOBIITI:Quay:113828.link:166175;CA_LA_ROCHELLE:Line:16;CA_LA_ROCHELLE:VehicleJourney:C3360204;;MOBIITI:StopPlace:78834;MOBIITI:StopPlace:78687;bus
13509;2;5;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:113800.link:4231;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348638;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78678;bus
13509;3;8;MOBIITI:Quay:113838.link:177641;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348529;;MOBIITI:StopPlace:78691;MOBIITI:StopPlace:78683;bus
13509;3;10;MOBIITI:Quay:113820.link:63858;MOBIITI:Quay:114707.link:91216;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322153;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79165;bus
135287;0;1;MOBIITI:Quay:114073.link:193998;MOBIITI:Quay:113995.link:23926;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352447;;MOBIITI:StopPlace:78815;MOBIITI:StopPlace:78776;bus
135549;0;1;MOBIITI:Quay:114073.link:193998;MOBIITI:Quay:114089.link:153950;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352409;;MOBIITI:StopPlace:78815;MOBIITI:StopPlace:78824;bus
135549;0;3;MOBIITI:Quay:114089.link:153950;MOBIITI:Quay:114546.link:91476;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351742;;MOBIITI:StopPlace:78824;MOBIITI:StopPlace:79075;bus
135549;1;6;MOBIITI:Quay:114545.link:91316;MOBIITI:Quay:114090.link:50597;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79075;MOBIITI:StopPlace:78824;bus
135549;1;8;MOBIITI:Quay:114090.link:50597;MOBIITI:Quay:114072.link:184058;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352435;;MOBIITI:StopPlace:78824;MOBIITI:StopPlace:78815;bus
13614;1;4;MOBIITI:Quay:113772.link:198709;MOBIITI:Quay:113828.link:166175;CA_LA_ROCHELLE:Line:19;CA_LA_ROCHELLE:VehicleJourney:C3352633;;MOBIITI:StopPlace:78663;MOBIITI:StopPlace:78687;bus
13614;1;6;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:114644.link:26465;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350287;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:79132;bus
13614;2;9;MOBIITI:Quay:113824.link:43761;MOBIITI:Quay:113771.link:198708;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348656;;MOBIITI:StopPlace:78684;MOBIITI:StopPlace:78663;bus
13817;0;1;MOBIITI:Quay:114457.link:61191;MOBIITI:Quay:114064.link:51367;CA_LA_ROCHELLE:Line:241;CA_LA_ROCHELLE:VehicleJourney:C3361384;;MOBIITI:StopPlace:79021;MOBIITI:StopPlace:78811;bus
13817;0;3;MOBIITI:Quay:114064.link:51367;MOBIITI:Quay:113814.link:198091;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352443;;MOBIITI:StopPlace:78811;MOBIITI:StopPlace:78683;bus
13817;0;5;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:113842.link:94711;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348652;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78694;bus
13817;0;7;MOBIITI:Quay:113842.link:94711;MOBIITI:Quay:114183.link:187120;CA_LA_ROCHELLE:Line:19;CA_LA_ROCHELLE:VehicleJourney:C3352626;;MOBIITI:StopPlace:78694;MOBIITI:StopPlace:78872;bus
141051;0;1;MOBIITI:Quay:114059.link:6152;MOBIITI:Quay:113861.link:5792;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352409;;MOBIITI:StopPlace:78808;MOBIITI:StopPlace:78706;bus
141051;0;3;MOBIITI:Quay:113861.link:5792;MOBIITI:Quay:114434.link:108568;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360496;;MOBIITI:StopPlace:78706;MOBIITI:StopPlace:79008;bus
143041;0;1;MOBIITI:Quay:114155.link:161924;MOBIITI:Quay:114101.link:2403;CA_LA_ROCHELLE:Line:330;CA_LA_ROCHELLE:VehicleJourney:C3364212;;MOBIITI:StopPlace:78857;MOBIITI:StopPlace:78830;bus
143041;0;3;MOBIITI:Quay:114101.link:2404;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:17;CA_LA_ROCHELLE:VehicleJourney:C3352596;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:78852;bus
143041;0;5;MOBIITI:Quay:114146.link:38629;MOBIITI:Quay:114448.link:14001;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360360;;MOBIITI:StopPlace:78852;MOBIITI:StopPlace:79017;bus
143041;1;8;MOBIITI:Quay:114449.link:108565;MOBIITI:Quay:114144.link:114176;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:79017;MOBIITI:StopPlace:78851;bus
143041;1;10;MOBIITI:Quay:114144.link:147092;MOBIITI:Quay:114155.link:161924;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352613;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:78857;bus
143441;0;1;MOBIITI:Quay:114156.link:53392;MOBIITI:Quay:114128.link:187322;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352603;;MOBIITI:StopPlace:78858;MOBIITI:StopPlace:78843;bus
143441;1;4;MOBIITI:Quay:114129.link:23170;MOBIITI:Quay:114157.link:16634;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352619;;MOBIITI:StopPlace:78843;MOBIITI:StopPlace:78858;bus
143497;1;2;MOBIITI:Quay:114494.link:136756;MOBIITI:Quay:114157.link:16634;CA_LA_ROCHELLE:Line:330;CA_LA_ROCHELLE:VehicleJourney:C3364212;;MOBIITI:StopPlace:79044;MOBIITI:StopPlace:78858;bus
143497;8;11;MOBIITI:Quay:114156.link:53392;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352606;;MOBIITI:StopPlace:78858;MOBIITI:StopPlace:78852;bus
143497;8;13;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114601.link:66323;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:79108;bus
